platform,tag,url,title,summary,language,difficulty,learners_count,price,certificate,authors,rating_loved,rating_liked
Alison,Programming,https://alison.com/course/diploma-in-machine-learning-with-python#outcomes,Diploma in Machine Learning with Python,"Are you interested in AI and would like to delve deeper into machine learning? In the course, you will learn about the various models of machine learning depending on the objectives to be achieved. Be introduced to multiple logarithms, along with the numerous parametric and non-parametric models. Be a cut above the rest by understanding machine learning with this easy-to-follow course with optional certification!",en,Advanced Level,13688,0,Diploma,Juan Galvan,57,19
Alison,Programming,https://alison.com/course/animation-101-learning-the-basics-in-toon-boom-harmony#outcomes,Animation 101: Learning the Basics in Toon Boom Harmony,"In this practical course on the basics of animation in Toon Boom Harmony, you will be focusing on the ‘Bouncing Ball’ project. One of the most important exercises that animators first learn, this will teach you about time and spacing, squash, stretch and, most importantly, art. These principles are crucial in the process to bring animations to life. No prior knowledge of animation is required to start this course so enrol now!",en,Beginner Level,11182,0,Certificate,Diane Shaher,46,35
Alison,Programming,https://alison.com/course/master-text-to-speech-conversion-with-arduino#outcomes,Master Text-to-Speech Conversion with Arduino,"Text-to-speech systems are widely employed in our lives, appearing in automobiles, smartphones, games, and other modern technology. This comprehensive, all-level course shows you how to create a text-to-speech converter with an Arduino board and a few readily available, fairly-priced hardware components. You'll also learn how to connect all of the pieces to form an amplifier circuit and how to set up your Arduino to turn text into sound.",en,Beginner Level,405,0,Certificate,Ashraf Said AlMadhoun,14,18
Alison,Programming,https://alison.com/course/how-to-build-arduino-based-weather-station-and-irrigation-system#outcomes,How to Build Arduino-Based Weather Station and Irrigation System,"What could be accomplished with a temperature and humidity sensor, an RTC module, a Nokia LCD, a soil moisture sensor, and two Arduino boards? We can develop two incredible electronic devices that are both affordable and easy to set up at home in a short time: a weather station and an automated irrigation system. This course will be your manual for wiring up all the parts and programming your new Arduino-based gadgets.",en,Beginner Level,922,0,Certificate,Ashraf Said AlMadhoun,11,19
Alison,Programming,https://alison.com/course/introduction-to-programming-through-c-plus-plus#outcomes,Introduction to Programming through C++,"‘Introduction to Programming through C++’ is a free online course that offers a guide to a foundational understanding of C++ syntax and program design. Learn about C++ commands for mathematical operations and the typical development strategy for programs. You will also study C++ data types, reassignment of variables, and the functions of Simplecpp Graphics. Register for this course today, and take your C++ programming skills to the next level.",en,Beginner Level,4640,0,Certificate,NPTEL,10,7
Alison,Programming,https://alison.com/course/hadoop-fundamentals#outcomes,Hadoop: Fundamentals,"This free online course introduces you to basic concepts of Hadoop using Hortonworks Hadoop Sandbox. It provides practical knowledge and hands-on experience in defining as well as implementing Hadoop architecture in Hadoop Distributed File System (HDFS). Topics to be covered include BigData sources, Hadoop's Ecosystem, Hadoop Architecture, Hadoop ETL (Extract, Transform, Load process), data delivery and also the uses of Hadoop ETL tools.",en,Advanced Level,1380,0,Certificate,Workforce Academy Partnership,7,9
Alison,Programming,https://alison.com/course/python-flask-development-with-docker#outcomes,Python Flask Development with Docker,"Flask is a Python-based microframework for web development. It's dubbed a ‘microframework’ since it runs without additional software or plug-ins. Are you looking to package an application and its dependencies in a virtual container that can run on any Linux, Windows or macOS computer? This course will provide step-by-step instructions on creating a Python Flask development using the Docker platform. So don't waste any more time - enroll now.",en,Beginner Level,4251,0,Certificate,Stone River eLearning,5,4
Alison,Programming,https://alison.com/course/c-sharp-programming-coding-with-c-sharp-syntax-revised#outcomes,C# Programming - Coding with C# Syntax,"This free online C Sharp Programming course will teach you the basics of coding correctly formatted C# syntax with Visual Studio Express. C# is a simple but powerful, modern computer programming language that can be used to create almost anything, and is particularly useful for building Windows desktop applications and games. C# Coding is one of the most widely used tools, professionals with knowledge of C# Programming are always in high demand.",en,Beginner Level,20904,0,Certificate,Channel 9,73,53
Alison,Programming,https://alison.com/course/build-an-esp32-email-alert-system-sensor-data-and-alarms#outcomes,Build an ESP32 Email Alert System: Sensor Data and Alarms,"Would you like to learn how to use an Arduino and an ESP32 board to send email alerts based on sensor readings? This course will equip you with the skills and information needed to create thoughtful, proactive solutions, regardless of your previous experience level—professional, amateur, or enthusiast. Come along on this thrilling adventure as we explore the possibilities of ESP32 and email integration for sending alerts based on sensors.",en,Beginner Level,464,0,Certificate,Ashraf Said AlMadhoun,12,17
Alison,Programming,https://alison.com/course/introduction-to-functions-of-filezilla-and-html-dom#outcomes,Introduction to Functions of FileZilla and HTML DOM,"If you are interested in learning about the features of the FileZilla interface and HTML DOM, then this programming course is for you. You will learn about the steps involved in creating a production server, the differences between ordered and unordered lists, and the three elements of CSS rules. It also teaches you about the functions of divs and DOM, along with the types of CSS position properties.",en,Advanced Level,320,0,Certificate,YouAccel Training,3,3
