platform,tag,url,title,summary,language,difficulty,learners_count,price,certificate,authors,rating_loved,rating_liked
Alison,Programming,https://alison.com/course/introduction-to-unit-testing-in-ios-app-development#outcomes,Beginner Unit Testing in iOS App Development,"This free online iOS app development course will build on your knowledge of iOS and Swift to delve into more advanced iOS development topics such as protocol-oriented programming (POP), reactive programming, unit and UI testing, and the Vision Framework for iOS. iOS development is a fast-growing industry and, with this course, you will gain the skills to create robust applications integral to becoming a successful developer.",en,Beginner Level,6961,0,Certificate,Devslopes,8,13
Alison,Programming,https://alison.com/course/introduction-to-c-and-assembly-language-programming#outcomes,Introduction to C and Assembly Language Programming,"This free online course explains what it takes to learn the basics of C and assembly language programming. The course gives some insights on the 8086 microprocessor, commonly used assembly and stack related instructions, how two variables are swapped in C and the applications of a tool called the compiler explorer. By the end of the course, you will gain enough knowledge to write your own programs in C and assembly language, so get started today.",en,Advanced Level,5480,0,Certificate,NPTEL,7,3
Alison,Programming,https://alison.com/course/how-to-build-your-arduino-library-successfully#outcomes,How to Build Your Arduino Library Successfully,"If you're an Arduino enthusiast looking to up your game, we've got you covered! This comprehensive course will help you create custom libraries effortlessly. You'll learn about essential files like header, source, keyword, and readme files during the class. You'll also discover how to use simulation software like Proteus and Arduino IDE. With practice, you'll become a pro at creating reusable and efficient code libraries for Arduino projects.",en,Advanced Level,211,0,Certificate,Ashraf Said AlMadhoun,2,0
Alison,Programming,https://alison.com/course/introduction-to-gcd-machine-and-number-systems#outcomes,Introduction to GCD Machine and Number Systems,"This is an introduction to the greatest common divisor (GCD) and number systems that teaches you about the implementation of, and problems associated with, the GCD machine. Learn about the concept and methodologies of pipelining in digital circuit design, as well as how to use pipelining in real-world systems. Sign up and start today to improve your understanding of operational computations using number systems and building algorithms in Verilog.",en,Advanced Level,528,0,Certificate,NPTEL,1,1
Alison,Programming,https://alison.com/course/basic-programming-in-ios11-and-swift-4#outcomes,Basic Programming in iOS11 and Swift 4,"Would you like to create your own iPhone and iPad iOS 11 apps but need help figuring out where to start? This free online course will introduce you to the basic foundations of building apps on iOS platforms. We will outline how to install Xcode 9, code Swift 4 and teach you some of the best programming practices. With the aid of object-oriented programming, you will be able to build professional apps. Let’s get started!",en,Advanced Level,579,0,Certificate,YouAccel Training,3,1
Alison,Programming,https://alison.com/course/maths-games-project-from-scratch-using-javascript#outcomes,Maths Games Project from Scratch Using Javascript,"Learn JavaScript and how to create a Maths Game using JavaScript, Visual Studio Code, Chrome DevTools, and resources from the Mozilla Developer Network. You will also learn how to create a second more advanced version of the Game and a downloadable CSV File of the player’s score. The game creation process includes a host of code examples and employs a large number of Functions such as Math Random, querySelector, and CreateElement.",en,Intermediate Level,1854,0,Certificate,Laurence Svekis ✔,4,0
Alison,Programming,https://alison.com/course/development-using-hapijs#outcomes,Web Application Development using hapiJS,"The open-source hapijs Javascript framework is used by developers to create dependable and scalable web applications. Application programming interface servers, HTTP-proxy programs and webpages are frequently created using hapi. hapiJS has many special capabilities that let programmers create strong, effective and scalable apps. This course shows you step by step how to use hapiJS to create safe online applications and interactive webpages.",en,Beginner Level,920,0,Certificate,Stone River eLearning,3,0
Alison,Programming,https://alison.com/course/perl-fundamentals#outcomes,Perl Fundamentals,"The Perl programming language is commonly used for file processing. This free online course will teach you about the various concepts used to manipulate Perl codes. You will learn how to use string functions, lists, conditional statements, different types of loops as well as subroutines. You will also learn about literals and variables in Perl. This course is useful in developing error-free programs, graphical user interfaces or managing data.",en,Beginner Level,667,0,Certificate,Workforce Academy Partnership,2,0
Alison,Programming,https://alison.com/course/arduino-communication-and-control-i2c-protocol-and-bluetooth#outcomes,Arduino Communication and Control: I2C Protocol and Bluetooth,"I2C protocol is appropriate for small-distance information exchange and control and is utilised in peripheral device communication. The primary goal of Bluetooth, a prevalent wire-replacement communications system, is low power consumption. This course discusses the operation of an I2C bus, its uses in conjunction with Arduino, and the process of connecting a Bluetooth module to your Arduino board and controlling it via your smartphone.",en,Intermediate Level,153,0,Certificate,Ashraf Said AlMadhoun,1,1
Alison,Programming,https://alison.com/course/arduino-creative-displays-and-alerts-radar-and-alarm-clock#outcomes,Arduino Creative Displays and Alerts: Radar and Alarm Clock,"Do you want to build your radar or alarm clock but need help knowing where to begin? This course can assist you in accomplishing your goal by giving you all the knowledge necessary to make those two devices. You'll learn about the components required for each Arduino-based electronic, such as ultrasonic sensor, servo motor, LCD, and DS3231 RTC module, and their proper wiring procedure and simple code lines for programming them.",en,Beginner Level,234,0,Certificate,Ashraf Said AlMadhoun,4,1
