platform,tag,url,title,summary,language,difficulty,learners_count,price,certificate,authors,rating_loved,rating_liked
Alison,Programming,https://alison.com/course/creating-an-ethereum-blockchain-using-solidity#outcomes,Creating an Ethereum Blockchain using Solidity,"This online crypto development course introduces you to the concepts of Ethereum blockchain technology; Ether, the Ethereum cryptocurrency; and creating smart contracts using Solidity. You will learn how Ethereum compares with Bitcoin and delve into its inner workings. You will also see how to use Solidity, the programming language used to create Ethereum smart contracts. So, why wait? Start now and learn to create Ethereum smart contracts.",en,Advanced Level,3383,0,Certificate,Sonar Systems,15,9
Alison,Programming,https://alison.com/course/data-analytics-regression-models#outcomes,Data Analytics: Regression Models,"Regression analysis is used to model the relationship between a response variable and one or more predictor variables. Estimation is a key factor used in regression analysis. This free online course focuses on maximum likelihood estimation as a probabilistic framework for predicting the probability distribution and parameters that describe observed data. By the end of this course, you will become familiar with the techniques used in regression.",en,Advanced Level,3409,0,Certificate,NPTEL,8,11
Alison,Programming,https://alison.com/course/introduction-to-google-go-programming#outcomes,Introduction to Google Go Programming,Google Go programming has widely grown in use and popularity since its public release in 2009. We attribute this growth to its improved concurrency and programming productivity. It was designed and supported by Google in an attempt to accommodate multi-core processing. We will introduce you to the fundamentals of Google Go in this course. Then you will master the Go programming language and some advanced topics in Go.,en,Beginner Level,2047,0,Certificate,Stone River eLearning,10,9
Alison,Programming,https://alison.com/course/unity-2d-and-c-sharp-for-beginner-game-developers#outcomes,Unity 2D and C# for Beginner Game Developers,"This course will teach you everything from installing Unity to exporting your game. We will start at the very beginning - downloading and setting up this cross-platform game engine - and then go through the Unity interface. You don't need to have any programming experience, as we will help you every step of the way. Create a real game scene, which includes C# scripting, and share your work with the world. Enrol today for free to get started!",en,Beginner Level,6760,0,Certificate,Ekaterina Usova,21,23
Alison,Programming,https://alison.com/course/master-linux-and-shell-script-from-beginner-to-advanced#outcomes,Master Linux and Shell Script From Beginner to Advanced,"Have you ever wondered how to create and share files securely and easily over a network? This course will show you some basic and advanced Linux commands and programs for creating, managing, and exploring files on a system and server. We outline the Linux processes and ways to manipulate them. Discover how to install and update third-party software applications and use conditions to automate a task to save time and effort.",en,Intermediate Level,9043,0,Certificate,Quaatso,60,34
Alison,Programming,https://alison.com/course/runge-kutta-method-in-python-and-matlab#outcomes,Runge-Kutta Method in Python and MATLAB,"Through this in-depth course, we delve into the theory behind the Runge-Kutta Method (RK4), which serves as a numerical approach for solving ordinary differential equations (ODEs). The tutorial outlines a step-by-step implementation of RK4 using MATLAB and Python, starting from scratch. To illustrate the method's application, we simulate and solve the well-established Lotka-Volterra model, commonly called the Predator-Prey model, utilizing RK4.",en,Intermediate Level,403,0,Certificate,Yarpiz Yarpiz,6,0
Alison,Programming,https://alison.com/course/introduction-to-kotlin-for-android#outcomes,Beginner Kotlin for Android,"Introduction to Kotlin for Android is a free online course that explores the features and concepts of Kotlin programming language. It describes the installation process of Android Studio for Mac and Windows along with how to use Kotlin to program applications, its basic programming structures and all the other features such as how to assign variables, classes, data types and set up an emulator, among others, to kick off coding with Kotlin.",en,Advanced Level,4180,0,Certificate,YouAccel Training,14,9
Alison,Programming,https://alison.com/course/visual-basic-working-with-statements-methods-and-data-types-revised#outcomes,"Visual Basic - Working with Statements, Methods and Data Types","This course will give you a better understanding of how to work with statements, methods and data types. A statement in Visual Basic (VB) is a complete instruction that can contain keywords, operators, variables, constants and expressions. You will learn the most important elements of declaration, executable and assignment statements as well as other key aspects of VB.",en,Beginner Level,3274,0,Certificate,Channel 9,17,5
Alison,Programming,https://alison.com/course/introduction-to-angular-2#outcomes,Introduction to Angular 2,"This free online Angular 2 course will introduce you to the latest version of Angularjs, the new features in Angular 2, and the core building blocks of an Angular application. Angular JS is a structural framework developed and maintained by Google and used for developing dynamic web apps. You will learn how to combine those blocks to create easily testable and maintainable front-end applications that are fast and responsive.",en,Intermediate Level,12881,0,Certificate,Microsoft,15,6
Alison,Programming,https://alison.com/course/understanding-java-for-oracle-certification#outcomes,Understanding Java for Oracle Certification,"This course has been designed to arm you with the necessary and required Java programming knowledge needed for Oracle certification. It teaches how to set up Java on Windows, Mac, and Linux operating systems using Eclipse. By taking this course, you will learn Java programming basics such as conditional statements and loops, networking and multi-threading. Don't delay. Enrol today and become confident in your programming skills using Java.",en,Intermediate Level,4573,0,Certificate,Sonar Systems,17,8
