platform,tag,url,title,summary,language,difficulty,learners_count,price,certificate,authors,rating_loved,rating_liked
Alison,Programming,https://alison.com/course/data-analytics-probability-distribution#outcomes,Data Analytics: Probability distribution,"This data science course explains probability distribution, something that anyone who wants to enter the field of data analytics and statistics needs to understand. We show you how data scientists use their knowledge of probability distribution to create machine learning models. We establish the importance of distributions in data analytics and show you how to develop models and use software to turn raw data into useful information.",en,Advanced Level,5577,0,Certificate,NPTEL,9,8
Alison,Programming,https://alison.com/course/a-newbie-s-complete-guide-to-python#outcomes,A Newbie's Complete Guide to Python,"Python is one of the world's most popular and widely used high-level programming languages, suitable for data analytics, machine learning and even design. It’s known for its general-purpose nature that can be applied in almost every software development domain. It’s the fastest-growing programming language that can be used to develop any application. Empower yourself today by gaining the skills needed to use Python professionally.",en,Advanced Level,3979,0,Certificate,M-Tutor,5,7
Alison,Programming,https://alison.com/course/web-development-advanced-css3-selectors-and-html5-elements-revised#outcomes,Web Development - Advanced CSS3 Selectors and HTML5 Elements,"This free online HTML5 web development course focuses on Advanced CSS3 Selectors and HTML5 programming elements. You will study helpful features like rounded corners, shadows, gradients, transitions or animations, as well as useful layouts like multi-columns, flexible boxes, or grid layouts. Learn HTML5 advanced features and functionality of CSS3. It will help you style and format web pages in a precise and professional manner.",en,Beginner Level,20837,0,Certificate,Channel 9,111,20
Alison,Programming,https://alison.com/course/process-structure-and-threading-in-operating-systems#outcomes,Process Structure and Threading in Operating Systems,"This free online course on process structure and threading in operating systems provide a comprehensive guide on the ways processes are created in a computer system. Learn about the various control blocks associated with process structure. You will be introduced to process termination synchronization, scheduling, p-threads and threading issues in operating systems. Start this course to improve your knowledge of processes in operating systems.",en,Beginner Level,1656,0,Certificate,NPTEL,13,2
Alison,Programming,https://alison.com/course/basics-of-webpack#outcomes,Basics of Webpack,Webpack is one of the tools available for bundling JavaScript files into a single file with a rich plugin interface. This free online Webpack course will give you a clear understanding of core concepts to solve the problem of bundling and how it differs from other technologies. Discover how to develop custom web applications using a modular approach and the stages involved in adding new features and capabilities to a project.,en,Advanced Level,945,0,Certificate,Stone River eLearning,9,1
Alison,Programming,https://alison.com/course/selenium-webdriver-all-you-need-to-know#outcomes,Selenium WebDriver: All You Need to Know,"Have you ever wondered how you can automatically locate web elements and apply different actions to them? This course provides several strategies and processes to automatically locate web elements and retrieve your desired data from a web page. In addition, we cover cross-browser testing that will help you check the functionality of your website on different browsers, detect any errors and improve its working as a result.",en,Intermediate Level,5325,0,Certificate,Quaatso,22,17
Alison,Programming,https://alison.com/course/particle-swarm-optimization-in-matlab#outcomes,Particle Swarm Optimization in MATLAB,"Particle Swarm Optimization (PSO) is a computational algorithm inspired by the social behavior of birds and fish, designed to efficiently solve optimization problems through iterative cooperation. Discover the potential of Particle Swarm Optimization (PSO), a smart algorithm based on Swarm Intelligence. This extensive coding course explores the basics of PSO, guiding you through creating it step by step using MATLAB.",en,Intermediate Level,450,0,Certificate,Yarpiz Yarpiz,4,4
Alison,Programming,https://alison.com/course/vibe-coding-basics#outcomes,Vibe Coding Basics,"Struggling to turn simple natural-language instructions into working code using AI? Learn vibe coding, an AI-assisted software development technique that turns your ideas into code. This course covers effective prompting, AI-powered debugging, error detection, and essential human oversight. This course content was created in partnership with Noor Ul Huda, whose qualifications include AI Engineering. Enrol now to boost your coding skills using AI.",en,Intermediate Level,128,0,Certificate,Advance Learning - IT,2,0
Alison,Programming,https://alison.com/course/introduction-to-c-sharp-programming-revised#outcomes,Introduction to C# Programming,"This free online course on C# programming teaches you about the basic features and functions of programming applications in C# using Microsoft's Visual Studio Express. C# is an object-oriented Microsoft basic programming language designed to help web developers improve their productivity in the development of Web applications. This free online course teaches you about programming applications in C# in a clear, succint, and step-by-step manner.",en,Beginner Level,24375,0,Certificate,Channel 9,159,56
Alison,Programming,https://alison.com/course/a-complete-guide-to-java-spring-mvc#outcomes,A Complete Guide to Java Spring MVC,"Spring MVC is a group of Spring Projects (including Spring Web, Spring Data, etc.) that you can use to build highly reliable and secure Enterprise Java Applications and adheres to the ‘Model View Controller’ design pattern. Spring MVC is based on the fundamental concepts of the Spring Framework, such as IoC, Dependency Injection and so on. This course provides you with all the information needed to start working on actual Spring-based projects.",en,Advanced Level,2996,0,Certificate,Stone River eLearning,7,5
