platform,tag,url,title,summary,language,difficulty,learners_count,price,certificate,authors,rating_loved,rating_liked
Alison,Programming,https://alison.com/course/a-beginners-guide-to-javascript#outcomes,A Beginners Guide to JavaScript,"In this introductory course to JavaScript (JS), you will learn how to use this programming language to enhance the look and functionality of your webpage. This practical yet simple course has been designed for those learners with no prior experience of JS. JavaScript is used in almost all websites today and there is a demand for web developers with JavaScript experience.",en,Beginner Level,9281,0,Certificate,Juan Galvan,18,5
Alison,Programming,https://alison.com/course/css-and-javascript-creating-a-single-page-flexbox-website#outcomes,CSS and JavaScript - Creating a Single Page Flexbox Website,"Open a world of opportunity and learn basic web development with this free online web development course. You will be taught how to design an effective, impressive, and responsive single-page website using a vast array of tools. The simple tutorials will cover the techniques, commands and methods for using CSS, Flexbox, JavaScript, and HTML to create and style a fully functioning, dynamic website from start to finish.",en,Beginner Level,4762,0,Certificate,Laurence Svekis ✔,20,6
Alison,Programming,https://alison.com/course/introduction-to-html-structures-in-website-development#outcomes,Introduction to HTML Structures in Website Development,"Get to grips with HTML with this free online HTML tutorial where you will be introduced to the many structures included in HTML and some industry best practices as well. Along with HTML basics, you will learn all about the methods used to develop HTML forms on a website and integrate animations into the forms, web styling principles and techniques as well as the importance of media queries and how they can be added to an HTML form.",en,Advanced Level,4082,0,Certificate,YouAccel Training,8,6
Alison,Programming,https://alison.com/course/introduction-to-visual-basic-revised#outcomes,Introduction to Visual Basic,This course teaches you how to easily create your first program and requires no previous coding experience. Visual Basic is a programming environment from Microsoft that lets you use a graphical user interface (GUI) to choose and modify preselected sections of code written in the BASIC programming language. This course can kickstart your computer programming career as it provides the basic building blocks that form the foundation of software.,en,Beginner Level,18610,0,Certificate,Channel 9,80,20
Alison,Programming,https://alison.com/course/advanced-ios-programming#outcomes,Advanced iOS Programming,"Over the past decade, there has been an increase in the demand for iOS app developers due to more companies adopting a mobile-first approach. iOS developers must be well-versed in iOS and how it interacts with various Apple devices, as well as be able to tailor their applications to their clients’ needs. In this course, we've gathered essential knowledge and resources to help you understand how to excel at iOS mobile development.",en,Advanced Level,1073,0,Certificate,Stone River eLearning,3,4
Alison,Programming,https://alison.com/course/information-systems-development-and-society#outcomes,Information Systems Development and Society,"This free online course on Information Systems Development and Society explores information systems, explains the impact of information systems on society and outlines expected future trends. By the end of the course, you will have an understanding of globalization, ethical impacts and the future prospects of information systems.",en,Beginner Level,3067,0,Certificate,Professional Academy,12,8
Alison,Programming,https://alison.com/course/diploma-in-e-commerce-web-development#outcomes,Diploma in E-Commerce Web Development,"This diploma course teaches you how to develop a website to successfully drive e-commerce. We explain how to build an e-commerce website from scratch using HTML, CSS, Javascript, PHP and SQL. We then show you how to develop advanced e-commerce functionalities to display products online, using simple and effective CSS, PHP and SQL code in any development environment. This course can also help small businesses widen their customer base and grow.",en,Beginner Level,117424,0,Diploma,ClayDesk E-Learning,101,43
Alison,Programming,https://alison.com/course/sfml-c-plus-plus-game-development-flappy-bird-clone#outcomes,SFML C++ Game Development - Flappy Bird Clone,"Developing games is a great way to refine and practice your coding skills. This free online C++ game programming course has been designed to arm you with the necessary skills and knowledge needed to develop games. This course teaches game development using Simple and Fast Multimedia Library (SFML) and includes setting up the game engine, creating the various game states, animating the game, and implementing sound effects.",en,Intermediate Level,2572,0,Certificate,Sonar Systems,8,3
Alison,Programming,https://alison.com/course/complete-guide-to-arduino-multithreading-and-coding#outcomes,Complete Guide to Arduino Multithreading and Coding,"Did you know you can get a single-core Arduino to do three or more things simultaneously? In this course, you'll find straightforward directions on accomplishing this. We describe the threads concepts, the theoretical underpinning for protothreading, and the working principles. Then, you'll learn how to connect the circuit and prepare it for your code and how to test that code after programming your Arduino to perform the three tasks.",en,Advanced Level,3785,0,Certificate,Ashraf Said AlMadhoun,15,13
Alison,Programming,https://alison.com/course/angular-fundamentals#outcomes,Angular: Fundamentals,This free online course in Angular fundamentals teaches you all about the Angular tool and how it’s used for developing dynamic single-page applications. You will analyze the prerequisites for Angular and grapple with the integrated development environment (IDE) and the model view controller (MVC). Explore how Angular components are built and how they fit into the lifecycle of an app.,en,Intermediate Level,3110,0,Certificate,Workforce Academy Partnership,9,7
