platform,tag,url,title,summary,language,difficulty,learners_count,price,certificate,authors,rating_loved,rating_liked
Alison,Programming,https://alison.com/course/vmware-vsphere-4-1-planning-installing-and-administering-virtual-machines#outcomes,"VMware vSphere 4.1: Planning, Installing and Administering Virtual Machines","‘vSphere 4.1; Planning, Installing, & Administering VM’ is a free online course for beginners that introduces you to virtual machines. To get started, you must install VMware Tools in the guest operating system. This course provides an overview of installing and configuring a vSphere environment. Learn how to configure hostname resolutions and manage ESX/ESXi.",en,Beginner Level,1863,0,Certificate,Workforce Academy Partnership,12,8
Alison,Programming,https://alison.com/course/a-beginner-s-guide-to-mongodb#outcomes,A Beginner's Guide to MongoDB,"If you want to become a highly skilled developer or a DBA, MongoDB is an excellent place to start since it's user-friendly, adaptable and efficient. In this course, you will discover how to launch a fully-functional web app in no time. The objective is to build a trustworthy foundation that will prepare you for database administration. After acquiring this knowledge, you will immediately be more marketable to potential employers.",en,Advanced Level,2382,0,Certificate,Stone River eLearning,10,7
Alison,Programming,https://alison.com/course/programming-using-c-plus-plus-language-a-complete-guide#outcomes,Programming Using C++ Language - A Complete Guide,"Do you aspire to create applications and software but don’t know how to code or where to start? Look no further! This course gives you this knowledge and provides the opportunity you seek. It serves as a complete guide for you to learn to code from start to finish using C++, the powerful all-purpose programming language behind all the major applications, websites and software. This course busts the myth that coding is just for the chosen few.",en,Intermediate Level,4992,0,Certificate,Sonar Systems,10,5
Alison,Programming,https://alison.com/course/an-introduction-to-julia-programming-language#outcomes,An Introduction to Julia Programming Language,"The Julia programming language is designed for those needing a fast tool that you can use for operations that demand speed, such as statistics and numerical computation. If you are new to Julia, this course will walk you through the basics, covering areas such as variables, strings and loops. We will explore advanced subjects such as error handling and metaprogramming. This short course is a quick way to start programming using Julia.",en,Beginner Level,1005,0,Certificate,Stone River eLearning,4,1
Alison,Programming,https://alison.com/course/an-introduction-to-the-esp32-web-server#outcomes,An Introduction to the ESP32 Web Server,"The ESP32 board has a Wi-Fi feature that allows it to create its own access point for other devices to join or connect to other Wi-Fi routers. With the utilization of the Wi-Fi feature, you can programme the ESP32 to serve web pages to web clients. This course will show you how to use the Arduino Integrated Development Environment to programme the ESP32 and turn it into a web server that controls outputs such as LEDs.",en,Beginner Level,3274,0,Certificate,Ashraf Said AlMadhoun,10,7
Alison,Programming,https://alison.com/course/diploma-in-developing-applications-with-kotlin-in-android-studio#outcomes,Diploma in Developing Applications with Kotlin in Android Studio,"Developing Applications with Kotlin in Android Studio is a free online course that explores the use of Kotlin for creating applications. It covers a wide range of concepts from working with version control systems to the use of web request and chat APIs. You will learn how to navigate the Android Studio console, create chat applications and upload them to the Google Play Store, along with many other key components of Kotlin.",en,Advanced Level,5340,0,Diploma,YouAccel Training,8,13
Alison,Programming,https://alison.com/course/visual-basic-working-with-classes-scope-and-namespaces-revised#outcomes,"Visual Basic - Working with Classes, Scope and Namespaces","This free video-based course teaches you about working with classes, scope, and namespaces in the Visual Basic (VB) programming language. Learn how VB helps developers create programs that act as front-ends for databases. Delve into VB’s classes and methods, the differences between them, and their functions. You will also learn about working with the .NET framework class library, an essential part of Visual Basic.",en,Beginner Level,2640,0,Certificate,Channel 9,10,6
Alison,Programming,https://alison.com/course/android-app-building-101-introduction#outcomes,Android App Building 101- Introduction,"Entry-level and skilled Android developers are already in a growing market. MIT App Inventor 2 is an impressive tool for getting started as a programmer. This Android course aims to educate on the fundamentals of the structural and functional elements of App Inventor, such as the ‘Designer’ viewer and ‘block’ editor. Enrol in this brief video-based training course and learn how to build apps without typing a line of code.",en,Advanced Level,4176,0,Certificate,Stone River eLearning,12,7
Alison,Programming,https://alison.com/course/android-app-building-103-my-business-and-free-form-task#outcomes,Android App Building 103 - My Business and Free Form Task,"Do you want to create an application but lack the necessary skills and expertise to make that possible? This course teaches you how to create two types of Android apps: a business app and a free form tasks app using App Inventor 2. You'll explore all the stages, from designing a basic home screen layout with the ‘designer’ editor to implementing various functionality using the ‘block’ editor and publishing the apps.",en,Advanced Level,1232,0,Certificate,Stone River eLearning,2,1
Alison,Programming,https://alison.com/course/machine-learning-for-apps#outcomes,Machine Learning for Apps,"This free online machine learning course covers foundational python for machine learning. You'll learn what machine learning (ML) is and how it is applied, study the five steps of ML integration, and look into the installation of Anaconda and Atom including their applications. You'll learn how to build an iOS app and create a classification model capable of making predictions using neural networks, and much more!",en,Beginner Level,13031,0,Certificate,Devslopes,13,6
