platform,tag,url,title,summary,language,difficulty,learners_count,price,certificate,authors,rating_loved,rating_liked
Alison,Programming,https://alison.com/course/diploma-in-applied-operations-management-revised#outcomes,Diploma in Applied Operations Management,"This free online Applied Operations Management course will introduce you to the practical applications of the main theories that underpin operations management. By the end of the course, you will have learned why virtually all operations management decisions are based on a forecast of the future, and how forecasts drive strategic operations decisions such as competitive priorities, changes in processes, and large technology purchases.",en,Advanced Level,11713,0,Diploma,NPTEL,103,26
Alison,Programming,https://alison.com/course/esp32-ota-learn-to-update-firmware-wirelessly#outcomes,ESP32 OTA: Learn to Update Firmware Wirelessly,"OTA (over-the-air) updates are a fantastic feature to incorporate into your products, gadgets, or projects. This course will walk you through every aspect of performing over-the-air updates on your ESP32 microcontroller, leveraging an extremely user-friendly library and Arduino IDE. We additionally investigate the IoT (Internet of Things), ESP32 board specifications, and how to program it by combining simple code lines.",en,Intermediate Level,235,0,Certificate,Ashraf Said AlMadhoun,1,2
Alison,Programming,https://alison.com/course/machining-processes-finishing-processes-and-cnc-machine#outcomes,Machining Processes: Finishing Processes and CNC Machine,"This course covers the finishing processes produced by a CNC machine. These machines are primarily used in the manufacturing industries like mills and the focus will be on the services it provides in these industries. On top of learning about the type of finishes this machine can achieve, you will also study the more fundamental part of programming the machine. This is vital for an operator to know.",en,Advanced Level,14951,0,Certificate,NPTEL,69,42
Alison,Programming,https://alison.com/course/nlp-neuro-linguistic-programming-your-ultimate-guide-to-nlp#outcomes,NLP - Neuro Linguistic Programming - Your Ultimate Guide To NLP,"This free online Neuro Linguistic Programming (NLP) course will teach you how the link between the mind, language and behavioral patterns can be adapted to help build confidence, develop better communication skills and reprogram old ways of thinking. You will learn about ‘modeling’ and how by adapting the positive attributes of those you admire you can improve your self-esteem.",en,Beginner Level,66024,0,Certificate,Advanced Ideas,256,112
Alison,Programming,https://alison.com/course/network-server-security-protecting-the-server-and-client-computers-revised#outcomes,Network Server Security - Protecting the Server and Client Computers,"Network server security focuses on the protection of data and resources held on servers. It utilises tools and techniques that help prevent intrusions, hacking, and other malicious actions. This course will teach you the most important practices and procedures for securing your computer network. You will learn about firewalls, traps for hackers, the different protocols for securing communications within and outside the network, and more.",en,Beginner Level,32832,0,Certificate,Channel 9,139,61
Alison,Programming,https://alison.com/course/diploma-in-mastering-machine-learning-with-r#outcomes,Diploma in Mastering Machine Learning with R,"Learn more about the approaches, applications and methods of machine learning in this free online course. We'll show you examples of applications that use this method and measures tasks best solved using this science. In addition, explore how to use the Root-mean-square deviation method to assess the closeness between a model and the actual dataset. Expand your machine learning knowledge and skills by signing up today!",en,Advanced Level,4321,0,Diploma,Juan Galvan,21,17
Alison,Programming,https://alison.com/course/diploma-in-engineering-graphics-and-software#outcomes,Diploma in Engineering Graphics and Software,"This free online course provides a brief overview of the use of computer graphics to create isometric projections and sectional views before tackling SolidWorks and assembly drawing. This course is ideal for anyone looking to deepen their knowledge of engineering, technical drawing and graphic design. We explore some complex topics step by step to help you refine your expertise.",en,Advanced Level,16240,0,Diploma,NPTEL,40,23
Alison,Programming,https://alison.com/course/app-development-using-dart-programming-language#outcomes,App Development using Dart Programming Language,"This course will introduce you to the Dart programming language from its basics, such as the setup process, to advanced concepts like concurrency. In this course, you will learn about console input and output, data types, variables, functions and operators. You will also learn about flow control, exception handling and the different collection types like lists, queues and maps, as well as using classes in Dart.",en,Advanced Level,4859,0,Certificate,Sonar Systems,27,17
Alison,Programming,https://alison.com/course/understanding-bash-scripting-and-commands#outcomes,Understanding Bash Scripting & Commands,"Bash provides an efficient way to carry out computational tasks. This course explains how to use Bash scripts to efficiently carry out tasks like swapping users, automating tasks, and creating and modifying files and folders. While these tasks are cumbersome with the GUI, you can do them using a single line on the Bash shell.",en,Intermediate Level,4579,0,Certificate,Sonar Systems,34,15
Alison,Programming,https://alison.com/course/rest-api-manual-testing-for-beginners#outcomes,Rest API Manual Testing For Beginners,"In this course, you will learn the step-by-step process of testing REST API using Postman and Curl. The course starts at an elementary level and will introduce you to the concept of client-server architecture, web services, API and JSON. You will learn how to implement CRUD (Create, Read, Update and Delete) operations. This course will cover how to write manual test cases for restful API testing, validate and verify the response to your test, and",en,Intermediate Level,9208,0,Certificate,Quaatso,64,48
